"id_transacao";"data_hora";"dispositivo";"valor_solic";"valor_aut";"status";"ag_financeiro"
1817;"2020-06-01 09:31:08";288;254.86;0.0;1;6
1818;"2020-06-01 13:37:43";17;1616.96;0.0;1;3
1819;"2020-06-01 10:48:57";40;9148.15;0.0;1;1
1820;"2020-06-01 15:31:48";111;8886.32;0.0;1;2
1821;"2020-06-01 15:13:10";60;4549.67;4549.67;0;8
1822;"2020-06-01 21:37:38";760;4884.44;0.0;1;6
1823;"2020-06-01 00:44:21";672;6353.4;6353.4;0;1
1824;"2020-06-01 12:17:57";605;1311.94;0.0;1;6
1825;"2020-06-01 17:49:57";698;8777.49;0.0;2;1
1826;"2020-06-01 14:41:29";627;8862.83;0.0;2;9
1827;"2020-06-01 15:52:26";192;1670.0;0.0;1;3
1828;"2020-06-01 07:30:08";18;4221.94;0.0;2;7
1829;"2020-06-01 12:45:50";162;9495.98;0.0;1;2
1830;"2020-06-01 10:57:28";476;7115.6;7115.6;0;6
1831;"2020-06-01 18:00:25";816;4976.68;0.0;1;4
1832;"2020-06-01 00:35:52";894;7944.38;0.0;2;3
1833;"2020-06-01 21:35:29";736;6497.87;6497.87;0;3
1834;"2020-06-01 06:08:36";881;5790.38;5790.38;0;8
1835;"2020-06-01 11:58:10";3;139.96;139.96;0;10
1836;"2020-06-01 22:55:54";820;3399.16;3399.16;0;4
1837;"2020-06-01 21:17:44";201;2813.91;2813.91;0;1
1838;"2020-06-01 21:40:22";396;2752.86;0.0;2;7
1839;"2020-06-01 09:18:12";678;4164.74;4164.74;0;1
1840;"2020-06-01 01:25:13";402;8336.73;0.0;1;8
1841;"2020-06-01 16:24:32";787;3122.59;3122.59;0;10
1842;"2020-06-01 12:05:31";325;7509.96;7509.96;0;3
1843;"2020-06-01 16:18:00";245;4077.55;0.0;2;10
1844;"2020-06-01 01:24:46";274;9469.69;0.0;2;9
1845;"2020-06-01 08:10:32";425;6310.94;0.0;2;2
1846;"2020-06-01 00:24:34";238;8186.46;0.0;1;10
1847;"2020-06-01 04:47:03";408;4557.48;4557.48;0;4
1848;"2020-06-01 14:33:53";878;6024.19;0.0;2;3
1849;"2020-06-01 12:12:42";44;4268.61;0.0;2;9
1850;"2020-06-01 09:38:24";4;5266.83;0.0;1;9
1851;"2020-06-01 13:55:31";991;511.19;0.0;2;8
1852;"2020-06-01 13:28:12";801;4779.29;0.0;2;4
1853;"2020-06-01 10:08:50";773;7522.89;7522.89;0;10
1854;"2020-06-01 22:58:40";564;9948.56;0.0;2;9
1855;"2020-06-01 03:49:38";985;7157.64;7157.64;0;5
1856;"2020-06-01 21:57:36";325;890.67;0.0;2;3
1857;"2020-06-01 19:16:24";850;9035.13;9035.13;0;3
1858;"2020-06-01 08:05:24";9;7775.67;0.0;1;5
1859;"2020-06-01 18:13:44";951;5744.69;5744.69;0;8
1860;"2020-06-01 12:45:16";577;2711.48;0.0;2;2
1861;"2020-06-01 02:15:36";921;379.42;0.0;2;6
1862;"2020-06-01 19:32:49";667;5730.73;0.0;1;6
1863;"2020-06-01 01:58:16";692;5764.14;0.0;2;5
1864;"2020-06-01 15:27:10";328;2426.34;2426.34;0;2
1865;"2020-06-01 02:49:31";99;9612.34;0.0;2;8
1866;"2020-06-01 10:58:00";26;3161.2;0.0;1;4
1867;"2020-06-01 07:51:03";793;4463.09;0.0;2;9
1868;"2020-06-01 14:36:57";972;7605.53;7605.53;0;10
1869;"2020-06-01 01:42:04";797;7417.99;0.0;1;9
1870;"2020-06-01 18:20:14";216;3800.38;0.0;1;8
1871;"2020-06-01 21:25:19";116;1568.9;0.0;1;7
1872;"2020-06-01 09:24:49";595;1765.17;1765.17;0;6
1873;"2020-06-01 22:24:12";770;7575.23;0.0;1;10
1874;"2020-06-01 06:40:56";622;7715.79;0.0;1;3
1875;"2020-06-01 21:11:40";798;1451.49;0.0;1;3
1876;"2020-06-01 02:46:38";319;4684.89;0.0;2;8
1877;"2020-06-01 08:12:12";183;9444.73;0.0;1;10
1878;"2020-06-01 17:56:31";872;8277.32;8277.32;0;6
1879;"2020-06-01 15:59:40";547;6440.98;0.0;1;2
1880;"2020-06-01 08:49:09";199;5588.23;0.0;1;9
1881;"2020-06-01 21:10:04";743;4011.07;4011.07;0;7
1882;"2020-06-01 23:54:55";11;185.05;0.0;2;1
1883;"2020-06-01 09:55:46";211;3700.24;0.0;2;8
1884;"2020-06-01 12:14:05";995;4331.95;4331.95;0;3
1885;"2020-06-01 14:44:35";6;1040.64;0.0;2;8
1886;"2020-06-01 02:38:41";129;231.08;0.0;1;4
1887;"2020-06-01 16:10:27";627;3921.17;0.0;1;8
1888;"2020-06-01 14:37:17";991;7478.86;0.0;2;10
1889;"2020-06-01 23:53:12";978;3128.98;0.0;1;5
1890;"2020-06-01 11:36:01";14;2792.26;0.0;2;4
1891;"2020-06-01 21:31:15";654;3169.89;0.0;1;2
1892;"2020-06-01 16:31:31";794;7545.04;0.0;1;7
1893;"2020-06-01 16:06:48";941;2811.57;2811.57;0;4
1894;"2020-06-01 15:20:44";590;7060.23;7060.23;0;4
1895;"2020-06-01 05:08:34";110;9450.66;0.0;1;10
1896;"2020-06-01 02:47:51";686;4815.48;0.0;2;4
1897;"2020-06-01 06:19:59";184;1499.93;1499.93;0;10
1898;"2020-06-01 06:31:04";977;2712.7;2712.7;0;10
1899;"2020-06-01 05:24:19";949;2989.36;0.0;1;7
1900;"2020-06-01 06:47:28";588;1913.57;0.0;2;5
1901;"2020-06-01 03:46:54";915;3780.39;3780.39;0;10
1902;"2020-06-01 01:07:59";946;5114.42;5114.42;0;4
1903;"2020-06-01 00:54:03";595;3857.12;0.0;2;2
1904;"2020-06-01 13:45:17";92;1788.07;1788.07;0;5
1905;"2020-06-01 09:13:44";72;7575.67;7575.67;0;6
1906;"2020-06-01 02:18:40";354;208.71;0.0;1;9
1907;"2020-06-01 16:08:18";722;2360.81;2360.81;0;2
1908;"2020-06-01 00:05:55";252;9947.37;0.0;1;10
1909;"2020-06-01 15:08:49";145;9819.83;0.0;1;3
1910;"2020-06-01 07:56:21";852;3020.18;3020.18;0;2
1911;"2020-06-01 17:38:17";85;6621.67;0.0;1;9
1912;"2020-06-01 15:20:34";974;1624.33;1624.33;0;9
1913;"2020-06-01 03:29:33";313;8635.11;0.0;2;3
1914;"2020-06-01 09:09:12";699;2136.42;2136.42;0;6
1915;"2020-06-01 00:12:13";139;7944.6;0.0;2;8
1916;"2020-06-01 03:38:23";834;4096.05;0.0;1;3
1917;"2020-06-01 15:10:08";295;6524.43;0.0;2;4
1918;"2020-06-01 17:09:05";977;5671.38;0.0;2;8
1919;"2020-06-01 15:42:30";243;7950.19;0.0;1;1
1920;"2020-06-01 22:33:34";34;3611.26;0.0;1;5
1921;"2020-06-01 19:27:34";313;4806.42;4806.42;0;6
1922;"2020-06-01 02:47:01";815;2035.2;0.0;1;2
1923;"2020-06-01 07:49:34";140;1997.77;0.0;1;5
1924;"2020-06-01 07:28:00";971;5294.35;5294.35;0;4
1925;"2020-06-01 20:25:11";383;7419.96;0.0;2;3
1926;"2020-06-01 09:34:13";421;1345.32;0.0;1;10
1927;"2020-06-01 22:10:47";191;1172.34;0.0;1;3
1928;"2020-06-01 20:09:55";500;2998.25;0.0;1;1
1929;"2020-06-01 21:09:18";897;2313.41;0.0;2;8
1930;"2020-06-01 10:44:41";768;510.61;0.0;1;5
1931;"2020-06-01 06:54:14";518;39.49;0.0;2;10
1932;"2020-06-01 05:06:58";513;4369.51;4369.51;0;2
1933;"2020-06-01 14:29:40";33;908.84;0.0;1;4
1934;"2020-06-01 14:52:12";768;6905.36;6905.36;0;5
1935;"2020-06-01 11:53:58";714;9491.85;0.0;1;10
1936;"2020-06-01 20:28:30";787;4367.62;0.0;1;6
1937;"2020-06-01 17:52:52";30;594.59;594.59;0;8
1938;"2020-06-01 04:45:26";523;2121.95;0.0;1;1
1939;"2020-06-01 20:18:50";223;3317.03;0.0;2;2
1940;"2020-06-01 09:54:14";354;8146.35;8146.35;0;8
1941;"2020-06-01 10:19:04";685;1849.94;0.0;2;4
1942;"2020-06-01 21:57:10";989;8551.03;8551.03;0;4
1943;"2020-06-01 10:30:14";748;3611.38;0.0;2;1
1944;"2020-06-01 23:06:44";741;1558.46;0.0;2;2
1945;"2020-06-01 05:20:16";674;443.33;443.33;0;4
1946;"2020-06-01 17:44:17";924;7485.15;0.0;2;2
1947;"2020-06-01 12:52:57";232;3845.38;0.0;1;10
1948;"2020-06-01 18:44:33";453;4586.38;4586.38;0;5
1949;"2020-06-01 08:39:31";381;6171.24;6171.24;0;8
1950;"2020-06-01 00:17:04";434;8076.54;0.0;1;2
1951;"2020-06-01 10:05:10";974;9255.49;0.0;1;6
1952;"2020-06-01 10:27:06";936;9729.72;0.0;2;1
1953;"2020-06-01 17:08:37";898;2817.58;2817.58;0;9
1954;"2020-06-01 02:18:08";763;1802.17;1802.17;0;9
1955;"2020-06-01 13:06:14";349;2294.39;0.0;2;9
1956;"2020-06-01 10:33:13";27;3796.48;0.0;2;4
1957;"2020-06-01 02:36:34";718;9413.75;0.0;2;2
1958;"2020-06-01 13:46:56";151;7098.73;7098.73;0;9
1959;"2020-06-01 17:27:37";413;6115.07;6115.07;0;8
1960;"2020-06-01 11:50:43";505;7648.63;0.0;2;6
1961;"2020-06-01 21:20:02";335;467.65;0.0;2;2
1962;"2020-06-01 03:27:45";653;3527.68;0.0;2;7
1963;"2020-06-01 14:09:20";297;1496.45;0.0;1;6
1964;"2020-06-01 07:30:02";893;4243.35;4243.35;0;9
1965;"2020-06-01 15:16:26";600;2605.12;0.0;1;9
1966;"2020-06-01 03:11:38";760;4215.19;0.0;1;2
1967;"2020-06-01 18:28:22";863;2236.81;2236.81;0;10
1968;"2020-06-01 15:04:48";997;790.14;790.14;0;2
1969;"2020-06-01 19:24:24";120;7030.27;7030.27;0;3
1970;"2020-06-01 23:57:07";465;9383.95;0.0;1;2
1971;"2020-06-01 04:26:41";471;848.47;0.0;2;7
1972;"2020-06-01 03:02:20";964;6009.59;0.0;1;8
1973;"2020-06-01 07:29:52";375;1361.46;0.0;2;10
1974;"2020-06-01 02:52:13";128;2553.77;2553.77;0;9
1975;"2020-06-01 15:50:54";41;380.91;380.91;0;8
1976;"2020-06-01 14:29:28";745;8333.58;8333.58;0;8
1977;"2020-06-01 23:27:30";393;737.71;0.0;2;3
1978;"2020-06-01 06:12:56";43;4435.07;0.0;1;7
1979;"2020-06-01 02:06:24";684;9381.34;9381.34;0;8
1980;"2020-06-01 11:47:45";858;5427.3;5427.3;0;8
1981;"2020-06-01 00:52:03";989;6615.66;0.0;1;10
1982;"2020-06-01 11:33:47";63;7674.12;7674.12;0;5
1983;"2020-06-01 21:18:12";288;5370.79;0.0;2;8
1984;"2020-06-01 11:35:02";225;9642.26;0.0;2;6
1985;"2020-06-01 10:11:20";492;2390.01;0.0;2;7
1986;"2020-06-01 05:34:08";942;8431.19;0.0;1;8
1987;"2020-06-01 14:59:02";293;7770.57;0.0;2;4
1988;"2020-06-01 03:47:26";623;7925.25;0.0;2;3
1989;"2020-06-01 14:33:45";750;7870.84;0.0;2;2
1990;"2020-06-01 18:06:01";273;8282.44;8282.44;0;3
1991;"2020-06-01 02:17:23";703;3957.9;0.0;2;2
1992;"2020-06-01 08:16:06";889;8312.08;0.0;2;5
1993;"2020-06-01 22:24:42";945;9739.14;9739.14;0;9
1994;"2020-06-01 03:41:23";918;2133.89;0.0;2;6
1995;"2020-06-01 23:56:03";54;2061.28;0.0;1;2
1996;"2020-06-01 11:27:04";556;8425.4;8425.4;0;2
1997;"2020-06-01 06:59:34";313;2377.16;0.0;2;5
1998;"2020-06-01 05:25:35";826;4720.19;4720.19;0;10
1999;"2020-06-01 12:48:58";554;1225.29;1225.29;0;5
2000;"2020-06-01 05:09:30";960;4375.05;4375.05;0;7
2001;"2020-06-01 07:10:41";360;2933.17;0.0;2;3
2002;"2020-06-01 09:29:18";905;9833.6;0.0;1;3
2003;"2020-06-01 07:01:14";62;4381.15;4381.15;0;2
2004;"2020-06-01 01:10:01";98;1124.86;0.0;1;10
2005;"2020-06-01 02:51:00";509;6130.58;6130.58;0;10
2006;"2020-06-01 22:28:42";330;2687.92;2687.92;0;9
2007;"2020-06-01 02:02:21";835;53.36;0.0;2;5
2008;"2020-06-01 11:02:50";679;7743.66;0.0;1;3
2009;"2020-06-01 02:28:23";331;8169.21;8169.21;0;9
2010;"2020-06-01 21:47:56";223;6769.9;0.0;2;7
2011;"2020-06-01 08:26:35";136;8414.78;0.0;1;2
2012;"2020-06-01 09:14:28";790;2999.17;0.0;1;1
2013;"2020-06-01 19:06:54";610;5091.99;0.0;1;2
2014;"2020-06-01 07:56:31";93;2164.84;0.0;1;10
2015;"2020-06-01 03:28:24";830;2671.09;0.0;2;1
2016;"2020-06-01 10:20:24";472;8481.97;0.0;1;6
2017;"2020-06-01 03:47:48";471;9203.25;0.0;2;10
2018;"2020-06-01 15:40:52";733;2665.8;0.0;2;7
2019;"2020-06-01 12:04:46";19;9912.76;0.0;2;6
2020;"2020-06-01 04:56:52";285;7862.76;0.0;2;8
2021;"2020-06-01 04:26:53";647;7525.01;0.0;1;5
2022;"2020-06-01 03:25:23";465;3985.43;3985.43;0;4
2023;"2020-06-01 21:07:08";528;5816.35;5816.35;0;1
2024;"2020-06-01 21:28:22";537;1989.55;1989.55;0;10
2025;"2020-06-01 04:55:39";671;8865.69;0.0;2;8
2026;"2020-06-01 23:27:37";689;5086.73;0.0;2;9
2027;"2020-06-01 01:31:21";736;5008.97;0.0;1;9
2028;"2020-06-01 16:22:00";378;322.69;0.0;2;5
2029;"2020-06-01 02:04:34";397;851.14;0.0;2;1
2030;"2020-06-01 13:32:07";632;9033.71;0.0;2;5
2031;"2020-06-01 15:20:14";769;3528.59;3528.59;0;9
2032;"2020-06-01 05:30:52";330;9683.89;9683.89;0;2
2033;"2020-06-01 03:27:39";709;5230.57;0.0;1;7
2034;"2020-06-01 08:06:08";17;8835.43;0.0;1;9
2035;"2020-06-01 11:35:27";483;1619.64;0.0;2;7
2036;"2020-06-01 00:05:09";68;1461.45;0.0;1;3
2037;"2020-06-01 21:17:45";635;8920.43;8920.43;0;6
2038;"2020-06-01 15:50:47";60;7516.35;7516.35;0;6
2039;"2020-06-01 08:10:49";963;4097.54;0.0;2;2
2040;"2020-06-01 11:14:09";432;8267.62;8267.62;0;6
2041;"2020-06-01 07:35:58";303;9587.36;0.0;2;6
2042;"2020-06-01 03:38:01";752;93.46;93.46;0;7
2043;"2020-06-01 09:45:48";397;1697.38;1697.38;0;9
2044;"2020-06-01 03:21:38";601;584.83;0.0;2;10
2045;"2020-06-01 02:11:38";269;8096.33;0.0;1;1
2046;"2020-06-01 00:56:50";860;8275.34;8275.34;0;10
2047;"2020-06-01 08:01:18";254;191.04;0.0;2;5
2048;"2020-06-01 14:03:20";285;3166.08;0.0;2;7
2049;"2020-06-01 06:30:13";729;5863.47;5863.47;0;10
2050;"2020-06-01 18:40:40";367;6520.36;6520.36;0;2
2051;"2020-06-01 11:06:10";574;4613.84;0.0;2;2
2052;"2020-06-01 17:55:07";518;9870.85;0.0;2;8
2053;"2020-06-01 21:14:42";966;3053.0;0.0;2;1
2054;"2020-06-01 17:34:57";273;601.41;601.41;0;9
2055;"2020-06-01 03:36:06";981;3685.81;3685.81;0;2
2056;"2020-06-01 01:27:19";278;4221.45;0.0;1;5
2057;"2020-06-01 01:41:36";108;3645.98;0.0;1;7
2058;"2020-06-01 11:43:33";742;7021.41;7021.41;0;5
2059;"2020-06-01 12:27:03";689;4444.35;4444.35;0;1
2060;"2020-06-01 10:47:17";655;1255.53;0.0;2;5
2061;"2020-06-01 04:57:02";878;5683.63;0.0;2;2
2062;"2020-06-01 15:40:09";539;3508.88;0.0;2;10
2063;"2020-06-01 15:36:25";296;9224.31;9224.31;0;7
2064;"2020-06-01 01:25:40";670;4229.29;0.0;2;1
2065;"2020-06-01 08:07:05";473;9451.15;9451.15;0;4
2066;"2020-06-01 12:28:34";482;7394.92;7394.92;0;10
2067;"2020-06-01 22:33:59";581;6427.89;0.0;2;1
2068;"2020-06-01 15:55:14";106;7391.64;0.0;2;6
2069;"2020-06-01 16:32:37";78;3018.15;3018.15;0;8
2070;"2020-06-01 12:21:47";365;9933.02;0.0;2;3
2071;"2020-06-01 20:58:43";802;3021.26;0.0;1;2
2072;"2020-06-01 18:35:24";834;3403.37;0.0;2;5
2073;"2020-06-01 02:21:10";725;3389.91;3389.91;0;7
2074;"2020-06-01 10:04:31";344;569.91;569.91;0;10
2075;"2020-06-01 00:31:05";153;376.03;376.03;0;4
2076;"2020-06-01 10:33:39";124;1016.16;1016.16;0;2
2077;"2020-06-01 07:27:05";313;2548.73;0.0;2;10
2078;"2020-06-01 10:01:46";235;5810.91;0.0;1;4
2079;"2020-06-01 10:34:27";66;5943.27;0.0;1;3
2080;"2020-06-01 00:36:21";309;5354.86;0.0;1;3
2081;"2020-06-01 00:22:03";584;878.03;0.0;1;8
2082;"2020-06-01 15:38:43";489;2645.25;2645.25;0;8
2083;"2020-06-01 15:17:29";968;1304.06;1304.06;0;2
2084;"2020-06-01 07:57:03";935;9562.61;0.0;2;9
2085;"2020-06-01 01:51:17";683;5861.63;5861.63;0;1
2086;"2020-06-01 06:42:52";793;6506.54;0.0;2;4
2087;"2020-06-01 22:22:40";873;2384.89;2384.89;0;5
2088;"2020-06-01 13:05:32";131;2671.66;0.0;2;7
2089;"2020-06-01 16:36:49";656;1539.21;0.0;2;7
2090;"2020-06-01 10:49:08";310;8441.11;8441.11;0;3
2091;"2020-06-01 02:01:47";870;57.89;0.0;2;6
2092;"2020-06-01 15:10:25";471;4353.95;0.0;1;9
2093;"2020-06-01 21:22:28";863;3973.68;0.0;2;9
2094;"2020-06-01 02:30:27";539;5541.32;0.0;2;10
2095;"2020-06-01 18:09:49";70;8964.71;0.0;1;8
2096;"2020-06-01 07:45:10";952;2683.94;0.0;2;9
2097;"2020-06-01 14:49:11";706;9949.64;9949.64;0;5
2098;"2020-06-01 15:39:29";547;2773.66;0.0;1;3
2099;"2020-06-01 07:51:52";22;9210.13;0.0;1;8
2100;"2020-06-01 20:20:51";985;6212.18;0.0;2;2
2101;"2020-06-01 07:36:52";470;272.02;0.0;1;9
2102;"2020-06-01 05:43:46";63;3090.74;0.0;1;10
2103;"2020-06-01 22:01:51";869;9564.77;0.0;1;6
2104;"2020-06-01 06:25:46";405;6501.74;6501.74;0;2
2105;"2020-06-01 22:16:33";267;5372.39;0.0;1;2
2106;"2020-06-01 12:03:18";452;6163.97;6163.97;0;8
2107;"2020-06-01 17:13:47";686;1998.77;0.0;2;10
2108;"2020-06-01 01:44:28";541;1820.47;0.0;2;1
2109;"2020-06-01 11:35:39";179;9455.27;0.0;1;9
2110;"2020-06-01 02:25:36";60;4208.23;0.0;2;2
2111;"2020-06-01 03:02:31";464;5736.81;5736.81;0;10
2112;"2020-06-01 07:50:56";218;6910.67;0.0;2;3
2113;"2020-06-01 02:20:30";677;130.14;0.0;2;4
2114;"2020-06-01 22:50:01";713;6192.09;0.0;2;3
2115;"2020-06-01 05:00:38";140;4581.83;0.0;2;10
2116;"2020-06-01 02:10:48";373;7673.84;0.0;1;5
2117;"2020-06-01 10:00:16";216;3374.9;0.0;2;4
2118;"2020-06-01 03:22:28";357;9237.19;0.0;1;4
2119;"2020-06-01 21:27:36";824;3998.8;0.0;2;9
2120;"2020-06-01 23:25:49";552;3211.48;3211.48;0;4
2121;"2020-06-01 11:26:26";961;6731.46;6731.46;0;5
2122;"2020-06-01 21:49:41";896;5274.55;5274.55;0;2
2123;"2020-06-01 13:41:48";825;1851.65;0.0;2;9
2124;"2020-06-01 19:29:54";275;9935.87;0.0;1;6
2125;"2020-06-01 01:20:08";146;2875.63;2875.63;0;9
2126;"2020-06-01 12:53:32";812;7028.75;0.0;2;4
2127;"2020-06-01 11:04:57";113;2900.9;0.0;2;9
2128;"2020-06-01 15:55:52";960;8833.44;0.0;1;4
2129;"2020-06-01 08:52:07";994;3807.9;0.0;1;2
2130;"2020-06-01 03:08:28";199;6979.06;0.0;1;2
2131;"2020-06-01 06:05:37";704;5040.42;0.0;2;8
2132;"2020-06-01 01:28:54";514;7947.98;0.0;2;8
2133;"2020-06-01 11:09:18";413;6624.1;0.0;1;2
2134;"2020-06-01 00:42:40";549;4593.0;0.0;1;3
2135;"2020-06-01 12:36:28";122;659.67;0.0;1;9
2136;"2020-06-01 07:42:01";857;8463.23;0.0;2;8
2137;"2020-06-01 23:38:37";729;2521.31;0.0;2;10
2138;"2020-06-01 07:21:49";406;1309.13;0.0;1;1
2139;"2020-06-01 16:32:48";775;608.93;608.93;0;3
2140;"2020-06-01 04:51:07";194;1133.45;0.0;2;10
2141;"2020-06-01 11:12:47";695;1989.5;0.0;1;7
2142;"2020-06-01 13:27:34";118;9677.06;9677.06;0;5
2143;"2020-06-01 02:23:06";588;3205.76;0.0;1;8
2144;"2020-06-01 02:41:03";173;3974.14;3974.14;0;4
2145;"2020-06-01 11:35:01";24;8362.08;8362.08;0;1
2146;"2020-06-01 10:30:41";120;5370.22;5370.22;0;4
2147;"2020-06-01 22:21:14";802;5091.3;5091.3;0;5
2148;"2020-06-01 06:19:32";946;9554.96;0.0;2;10
2149;"2020-06-01 06:19:23";332;7784.06;0.0;2;3
2150;"2020-06-01 00:24:29";68;1196.82;1196.82;0;4
2151;"2020-06-01 13:33:56";18;3484.63;0.0;2;4
2152;"2020-06-01 06:57:44";177;5751.9;0.0;1;2
2153;"2020-06-01 19:15:41";984;931.96;931.96;0;9
2154;"2020-06-01 19:24:31";50;9119.66;0.0;2;4
2155;"2020-06-01 21:25:41";98;6502.18;0.0;1;4
2156;"2020-06-01 06:46:51";413;6794.58;0.0;1;10
2157;"2020-06-01 04:03:32";800;1282.63;1282.63;0;5
2158;"2020-06-01 07:30:15";935;7867.28;0.0;2;4
2159;"2020-06-01 06:47:22";953;2516.05;0.0;1;1
2160;"2020-06-01 00:21:59";481;4109.98;4109.98;0;5
2161;"2020-06-01 09:53:26";921;6378.33;0.0;1;7
2162;"2020-06-01 13:46:05";620;9979.08;0.0;2;7
2163;"2020-06-01 13:03:27";525;1019.32;1019.32;0;3
2164;"2020-06-01 11:08:23";722;8818.06;0.0;1;1
2165;"2020-06-01 06:43:35";382;2373.5;0.0;1;8
2166;"2020-06-01 10:42:15";481;3074.07;0.0;1;10
2167;"2020-06-01 16:55:20";427;6147.7;6147.7;0;4
2168;"2020-06-01 02:39:27";852;9775.29;0.0;1;10
2169;"2020-06-01 21:26:04";5;8173.86;0.0;1;10
2170;"2020-06-01 16:56:32";786;5767.74;0.0;2;3
2171;"2020-06-01 22:10:10";757;9876.6;9876.6;0;6
2172;"2020-06-01 01:57:14";137;2790.86;2790.86;0;10
2173;"2020-06-01 17:25:03";213;3691.47;0.0;1;10
2174;"2020-06-01 15:07:19";153;8983.86;0.0;1;6
2175;"2020-06-01 10:37:44";490;4968.58;4968.58;0;8
2176;"2020-06-01 14:54:16";323;8056.16;8056.16;0;3
2177;"2020-06-01 21:11:47";227;7139.9;0.0;2;3
2178;"2020-06-01 07:17:19";306;8417.73;0.0;2;5
2179;"2020-06-01 05:22:58";651;7991.14;7991.14;0;8
2180;"2020-06-01 23:00:52";373;3931.97;0.0;1;10
2181;"2020-06-01 18:18:59";800;8881.21;8881.21;0;8
2182;"2020-06-01 08:53:44";474;3604.6;0.0;1;5
2183;"2020-06-01 10:19:18";140;155.62;0.0;2;4
2184;"2020-06-01 09:25:51";590;6028.38;0.0;2;1
2185;"2020-06-01 15:42:02";264;4112.15;0.0;1;7
2186;"2020-06-01 08:31:58";692;3431.98;3431.98;0;6
2187;"2020-06-01 15:03:08";583;8347.81;0.0;2;7
2188;"2020-06-01 20:10:23";65;991.32;0.0;1;6
2189;"2020-06-01 17:00:42";138;3639.75;0.0;2;3
2190;"2020-06-01 13:57:44";113;7006.5;0.0;1;7
2191;"2020-06-01 00:34:57";38;526.99;0.0;1;3
2192;"2020-06-01 02:54:21";663;4575.48;0.0;1;8
2193;"2020-06-01 19:47:29";869;1146.88;0.0;1;1
2194;"2020-06-01 23:05:46";83;2546.0;0.0;2;5
2195;"2020-06-01 03:57:17";626;8664.65;0.0;1;2
2196;"2020-06-01 07:38:36";861;3436.81;0.0;1;6
2197;"2020-06-01 22:10:52";534;6686.18;0.0;2;6
2198;"2020-06-01 00:08:50";367;5414.73;0.0;2;9
2199;"2020-06-01 08:18:43";352;8575.47;0.0;2;9
2200;"2020-06-01 14:12:44";783;9619.04;0.0;1;7
2201;"2020-06-01 09:49:59";398;9666.32;9666.32;0;5
2202;"2020-06-01 02:13:48";267;9554.24;0.0;2;4
2203;"2020-06-01 10:59:00";403;9362.58;0.0;2;8
2204;"2020-06-01 23:47:02";643;5936.9;0.0;1;9
2205;"2020-06-01 00:52:55";228;307.25;0.0;1;1
2206;"2020-06-01 22:12:30";786;4384.8;4384.8;0;3
2207;"2020-06-01 10:28:19";98;5755.41;5755.41;0;3
2208;"2020-06-01 00:15:48";560;9375.0;9375.0;0;4
2209;"2020-06-01 13:34:52";68;6441.56;0.0;1;10
2210;"2020-06-01 13:44:12";92;1762.17;0.0;1;8
2211;"2020-06-01 10:57:58";505;4362.95;0.0;1;6
2212;"2020-06-01 04:59:02";341;8224.63;0.0;2;3
2213;"2020-06-01 02:06:17";949;2627.16;0.0;2;7
2214;"2020-06-01 19:58:17";677;4771.45;0.0;1;3
2215;"2020-06-01 08:21:31";334;9796.6;0.0;1;3
2216;"2020-06-01 08:42:41";338;6971.9;0.0;2;9
2217;"2020-06-01 12:57:02";572;811.36;811.36;0;1
2218;"2020-06-01 22:48:49";498;2024.81;0.0;1;4
2219;"2020-06-01 21:12:16";306;8736.13;8736.13;0;3
2220;"2020-06-01 20:57:58";840;929.06;929.06;0;5
2221;"2020-06-01 16:39:06";488;6250.07;6250.07;0;2
2222;"2020-06-01 19:43:57";224;7702.08;7702.08;0;10
2223;"2020-06-01 01:48:35";569;9318.63;9318.63;0;8
2224;"2020-06-01 18:41:04";761;266.98;266.98;0;3
2225;"2020-06-01 03:49:55";649;9035.41;0.0;1;5
2226;"2020-06-01 14:12:34";407;8832.77;0.0;1;6
2227;"2020-06-01 23:27:02";47;9724.93;0.0;2;3
2228;"2020-06-01 00:33:26";450;460.06;0.0;2;3
2229;"2020-06-01 08:43:39";417;423.7;423.7;0;3
2230;"2020-06-01 01:41:38";950;7265.69;7265.69;0;7
2231;"2020-06-01 13:57:12";741;3519.06;0.0;2;2
2232;"2020-06-01 09:51:36";525;3196.15;3196.15;0;2
2233;"2020-06-01 23:43:49";225;4180.44;0.0;2;5
2234;"2020-06-01 02:56:13";697;4406.76;4406.76;0;9
2235;"2020-06-01 10:54:04";56;165.94;0.0;1;10
2236;"2020-06-01 14:36:49";438;8532.37;8532.37;0;9
2237;"2020-06-01 11:57:09";55;6372.51;0.0;1;2
2238;"2020-06-01 12:55:17";271;2128.13;0.0;1;9
2239;"2020-06-01 05:30:29";131;7208.85;0.0;1;9
2240;"2020-06-01 09:36:20";306;5493.67;0.0;2;8
2241;"2020-06-01 14:54:37";733;2437.54;0.0;1;7
2242;"2020-06-01 17:21:08";507;3261.38;0.0;2;9
2243;"2020-06-01 06:21:40";940;5832.43;0.0;1;2
2244;"2020-06-01 23:48:04";97;4414.9;0.0;2;10
2245;"2020-06-01 11:59:30";792;7948.83;0.0;1;8
2246;"2020-06-01 18:11:50";854;9784.73;0.0;2;5
2247;"2020-06-01 01:14:28";566;3968.63;3968.63;0;7
2248;"2020-06-01 07:48:32";840;117.5;0.0;2;7
2249;"2020-06-01 06:59:27";216;9269.24;9269.24;0;10
